chr	window_idx	bp	boundary_score
C_gar_LG28	2196	11495608	-0.594316419884023
C_gar_LG28	2197	11499182	-0.684110294156018
C_gar_LG28	2198	11504235	-0.658462134620011
C_gar_LG28	2199	11509816	-0.638913606445117
C_gar_LG28	2200	11513235	-0.632270547366266
C_gar_LG28	2201	11517558	-0.588804971232281
C_gar_LG28	2202	11521285	-0.554597877551912
C_gar_LG28	2203	11525990	-0.138532817277832
C_gar_LG28	2204	11528133	-0.121208709118551
C_gar_LG28	2205	11530235	-0.0697968127036666
C_gar_LG28	2206	11533113	0.0180582461301415
C_gar_LG28	2207	11535722	-0.0190024566126305
C_gar_LG28	2208	11540723	-0.0828312012763107
C_gar_LG28	2209	11543114	-0.00225676258868386
C_gar_LG28	2210	11546399	0.0211544086316468
C_gar_LG28	2211	11549848	-0.149357109463471
C_gar_LG28	2212	11553643	-0.30333592779027
C_gar_LG28	2213	11557512	-0.442723344367096
C_gar_LG28	2214	11564959	-0.509254872678191
C_gar_LG28	2215	11572685	-0.405114660369443
C_gar_LG28	2216	11574776	-0.362075362337617
C_gar_LG28	2217	11581965	-0.317292452947856
C_gar_LG28	2218	11584283	-0.172231503762365
C_gar_LG28	2219	11587449	-0.463013093909845
C_gar_LG28	2220	11588801	-0.458759783780821
C_gar_LG28	2221	11592642	-0.460978306618091
C_gar_LG28	2222	11595816	-0.285943139315826
C_gar_LG28	2223	11601047	0.020652303586101
C_gar_LG28	2224	11603665	0.258102041820927
C_gar_LG28	2225	11605995	0.49019803836055
C_gar_LG28	2226	11611980	0.778757779680236
C_gar_LG28	2227	11614947	0.760386647386102
C_gar_LG28	2228	11617277	0.605979921871535
C_gar_LG28	2229	11625210	0.19817346678918
C_gar_LG28	2230	11630668	-0.130452481609326
C_gar_LG28	2231	11637442	-0.461394004485556
C_gar_LG28	2232	11643853	-0.570161757875815
C_gar_LG28	2233	11646708	-0.614237671909248
C_gar_LG28	2234	11652690	-0.627529857413921
C_gar_LG28	2235	11655298	-0.630090740524611
C_gar_LG28	2236	11662741	-0.638803103198093
C_gar_LG28	2237	11665494	-0.685830106247623
C_gar_LG28	2238	11669799	-0.703718583539277
C_gar_LG28	2239	11672491	-0.684398530579593
C_gar_LG28	2240	11673929	-0.621182130394878
C_gar_LG28	2241	11677347	-0.371036684569821
C_gar_LG28	2242	11681723	-0.371036684569821
C_gar_LG28	2243	11684011	-0.371036684569821
C_gar_LG28	2244	11688741	-0.512421030072153
C_gar_LG28	2245	11693694	-0.593581000072026
C_gar_LG28	2246	11695669	-0.658589861864756
C_gar_LG28	2247	11697590	-0.683939796538148
C_gar_LG28	2248	11702107	-0.658589861864756
C_gar_LG28	2249	11705875	-0.55801129886617
C_gar_LG28	2250	11709154	-0.55388044120354
C_gar_LG28	2251	11711317	-0.570721911063697
C_gar_LG28	2252	11714327	-0.551149973241388
C_gar_LG28	2253	11718235	-0.460885894933791
C_gar_LG28	2254	11721028	-0.468820959982455
C_gar_LG28	2255	11724141	-0.452127649334864
C_gar_LG28	2256	11728202	-0.38922716472808
C_gar_LG28	2257	11732840	-0.446474932644372
C_gar_LG28	2258	11737062	-0.580901782331612
C_gar_LG28	2259	11739866	-0.608926218943652
C_gar_LG28	2260	11742670	-0.614495217064969
C_gar_LG28	2261	11744624	-0.619504138396929
C_gar_LG28	2262	11747420	-0.598427375026093
C_gar_LG28	2263	11751621	-0.566347217304469
C_gar_LG28	2264	11756291	-0.635685777114892
C_gar_LG28	2265	11759486	-0.569844067775742
C_gar_LG28	2266	11761281	-0.52115070239745
C_gar_LG28	2267	11763139	-0.527247688037379
C_gar_LG28	2268	11765893	-0.534175283630621
C_gar_LG28	2269	11769069	-0.522059848945123
C_gar_LG28	2270	11771915	-0.371947852685161
C_gar_LG28	2271	11774411	-0.0885024508089006
C_gar_LG28	2272	11779930	0.31658588662723
C_gar_LG28	2273	11783230	2.0024565163708
C_gar_LG28	2274	11788128	3.1918087612771
C_gar_LG28	2275	11790357	3.73685953721716
C_gar_LG28	2276	11793572	4.42445811410813
C_gar_LG28	2277	11796389	4.48341842536618
C_gar_LG28	2278	11798837	4.61304172795842
C_gar_LG28	2279	11803640	4.29009120614558
C_gar_LG28	2280	11807182	4.11035179598111
C_gar_LG28	2281	11811050	3.94341029524866
C_gar_LG28	2282	11817394	3.89278923164443
C_gar_LG28	2283	11820930	2.28894405720869
C_gar_LG28	2284	11823047	1.18343509396283
C_gar_LG28	2285	11825904	0.546770995634515
C_gar_LG28	2286	11826841	-0.134366372387907
C_gar_LG28	2287	11830791	-0.134366372387907
C_gar_LG28	2288	11833702	-0.32297726262639
C_gar_LG28	2289	11835598	-0.0629999607959021
C_gar_LG28	2290	11839542	0.0313109797053653
C_gar_LG28	2291	11842503	0.594616069481481
C_gar_LG28	2292	11845295	0.918633000307898
C_gar_LG28	2293	11850323	1.04921862833192
C_gar_LG28	2294	11853861	1.04921862833192
C_gar_LG28	2295	11856992	0.46642553324537
C_gar_LG28	2296	11859692	0.413956886647044
C_gar_LG28	2297	11861346	-0.0353512463742859
C_gar_LG28	2298	11863224	-0.231702268834235
C_gar_LG28	2299	11866754	-0.101711418003227
C_gar_LG28	2300	11870523	0.0347283125683767
C_gar_LG28	2301	11874042	0.153722200837636
C_gar_LG28	2302	11876611	0.205793985843867
C_gar_LG28	2303	11880687	0.237095498715924
C_gar_LG28	2304	11886389	0.078815465652986
C_gar_LG28	2305	11891086	0.078815465652986
C_gar_LG28	2306	11892768	0.0306804772843186
C_gar_LG28	2307	11895237	-0.395492202203906
C_gar_LG28	2308	11898296	-0.668563954395922
C_gar_LG28	2309	11903667	-0.68718269912309
C_gar_LG28	2310	11907007	-0.686344276083242
C_gar_LG28	2311	11911893	-0.225406157824582
C_gar_LG28	2312	11915154	0.314047502553359
C_gar_LG28	2313	11916844	0.531372849551979
C_gar_LG28	2314	11921840	0.63489798585622
C_gar_LG28	2315	11925742	0.531372849551979
C_gar_LG28	2316	11928309	0.384979252882908
C_gar_LG28	2317	11931888	-0.589943494079902
C_gar_LG28	2318	11935266	-0.664805161030968
C_gar_LG28	2319	11937928	-0.701085558152284
C_gar_LG28	2320	11942832	-0.674630485333063
C_gar_LG28	2321	11946333	-0.496305396491236
C_gar_LG28	2322	11948527	-0.264599825233231
C_gar_LG28	2323	11950990	-0.239379151696074
C_gar_LG28	2324	11953972	-0.30551158377437
C_gar_LG28	2325	11955635	-0.432619616933564
C_gar_LG28	2326	11958796	-0.30551158377437
C_gar_LG28	2327	11961614	0.162921403568225
C_gar_LG28	2328	11964720	0.352272585450281
C_gar_LG28	2329	11971362	0.38240187953386
C_gar_LG28	2330	11975301	0.432805764936096
C_gar_LG28	2331	11977214	0.397920166218652
C_gar_LG28	2332	11980801	0.161346309639983
C_gar_LG28	2333	11982907	-0.204161130941812
C_gar_LG28	2334	11986415	-0.422389371533457
C_gar_LG28	2335	11991239	-0.445911477482151
C_gar_LG28	2336	11992914	-0.320834411663047
C_gar_LG28	2337	11995721	-0.19889745509562
C_gar_LG28	2338	11998330	-0.172888257417708
C_gar_LG28	2339	12000273	-0.116590601878017
C_gar_LG28	2340	12003926	-0.250851806150231
C_gar_LG28	2341	12006200	-0.334397654782527
C_gar_LG28	2342	12011115	-0.458250612104918
C_gar_LG28	2343	12013800	-0.496491642871495
C_gar_LG28	2344	12017523	-0.578860183525616
C_gar_LG28	2345	12020627	-0.60765458747004
C_gar_LG28	2346	12022274	-0.526510974310728
C_gar_LG28	2347	12026262	-0.523273185854053
C_gar_LG28	2348	12029629	-0.335085940231596
C_gar_LG28	2349	12034857	-0.45466061987401
C_gar_LG28	2350	12038428	-0.45466061987401
C_gar_LG28	2351	12044009	-0.575873336016401
C_gar_LG28	2352	12047840	-0.658507193262448
C_gar_LG28	2353	12052720	-0.681574346764275
C_gar_LG28	2354	12055098	-0.658507193262448
C_gar_LG28	2355	12061296	-0.640846605410906
C_gar_LG28	2356	12066121	-0.514189223811579
C_gar_LG28	2357	12070198	-0.450121448169084
C_gar_LG28	2358	12073002	-0.368710351303784
C_gar_LG28	2359	12075700	-0.339519658553684
C_gar_LG28	2360	12078314	-0.267107670878814
C_gar_LG28	2361	12080822	-0.212767372020271
C_gar_LG28	2362	12087781	-0.267003617543043
C_gar_LG28	2363	12096803	-0.267003617543043
C_gar_LG28	2364	12100315	-0.401261873631194
C_gar_LG28	2365	12103448	-0.401261873631194
C_gar_LG28	2366	12112446	-0.404422204279117
C_gar_LG28	2367	12117603	-0.344015067124337
C_gar_LG28	2368	12120276	-0.402767859253305
C_gar_LG28	2369	12123352	-0.426307852919239
C_gar_LG28	2370	12128728	-0.53618655718564
C_gar_LG28	2371	12131819	-0.602858489760518
C_gar_LG28	2372	12135997	-0.567515965878651
C_gar_LG28	2373	12140540	-0.567515965878651
C_gar_LG28	2374	12144528	-0.537535119054907
C_gar_LG28	2375	12147439	-0.525794367540941
C_gar_LG28	2376	12149875	-0.496430526541933
C_gar_LG28	2377	12151812	-0.542627087110723
C_gar_LG28	2378	12155125	-0.598969068508
C_gar_LG28	2379	12159247	-0.610132844184257
C_gar_LG28	2380	12162765	-0.592082733695674
C_gar_LG28	2381	12165740	-0.588372772830863
C_gar_LG28	2382	12168432	-0.584049011097707
C_gar_LG28	2383	12172741	-0.583507960731779
C_gar_LG28	2384	12176774	-0.596112528592843
C_gar_LG28	2385	12180905	-0.596112528592843
C_gar_LG28	2386	12186026	-0.619027288017826
C_gar_LG28	2387	12187915	-0.570473002775556
C_gar_LG28	2388	12192103	-0.561353438387967
C_gar_LG28	2389	12196012	-0.478025740247301
C_gar_LG28	2390	12198453	-0.38645710351503
C_gar_LG28	2391	12200714	-0.346172998464132
C_gar_LG28	2392	12202357	-0.399893235983487
C_gar_LG28	2393	12205013	-0.309938981024723
C_gar_LG28	2394	12208959	-0.393061802106152
C_gar_LG28	2395	12213915	-0.448544236737311
C_gar_LG28	2396	12219419	-0.557698931680251
C_gar_LG28	2397	12225180	-0.577834033683483
C_gar_LG28	2398	12228029	-0.627796137285631
C_gar_LG28	2399	12230847	-0.577834033683483
C_gar_LG28	2400	12234250	-0.592944607620334
C_gar_LG28	2401	12239656	-0.592944607620334
C_gar_LG28	2402	12241443	-0.567292402095604
C_gar_LG28	2403	12244382	-0.565326779164692
C_gar_LG28	2404	12249816	-0.577769838688541
C_gar_LG28	2405	12251853	-0.538062838381137
C_gar_LG28	2406	12256642	-0.485229921223061
C_gar_LG28	2407	12260979	-0.453149928960211
C_gar_LG28	2408	12263924	-0.438057715976114
C_gar_LG28	2409	12265800	-0.413663780266383
C_gar_LG28	2410	12269245	-0.46715013634044
C_gar_LG28	2411	12273478	-0.188657199660234
C_gar_LG28	2412	12278977	0.00957391610755868
C_gar_LG28	2413	12283508	0.0618067663874472
C_gar_LG28	2414	12286976	0.11855805980764
C_gar_LG28	2415	12288292	0.0562129278072219
C_gar_LG28	2416	12290886	-0.347731838633518
C_gar_LG28	2417	12295962	-0.446355706379987
C_gar_LG28	2418	12296947	-0.472570083222817
C_gar_LG28	2419	12300962	-0.452783062883222
C_gar_LG28	2420	12303796	-0.426935824905502
C_gar_LG28	2421	12307795	-0.320843526228725
C_gar_LG28	2422	12310749	-0.189295662443153
C_gar_LG28	2423	12317849	-0.233754285951192
C_gar_LG28	2424	12323729	-0.319020674758808
C_gar_LG28	2425	12328797	-0.274191393756393
C_gar_LG28	2426	12332957	-0.258291485986435
C_gar_LG28	2427	12338003	-0.229369352724386
C_gar_LG28	2428	12341505	-0.185148247037244
C_gar_LG28	2429	12349422	-0.229369352724386
C_gar_LG28	2430	12352071	-0.289397654620089
C_gar_LG28	2431	12355554	-0.441152610869749
C_gar_LG28	2432	12359017	-0.450907419286261
C_gar_LG28	2433	12361532	-0.441152610869749
C_gar_LG28	2434	12365445	-0.250933487562337
C_gar_LG28	2435	12367654	0.159126520060624
C_gar_LG28	2436	12371179	0.346805564894066
C_gar_LG28	2437	12372991	0.386964945671593
C_gar_LG28	2438	12375540	0.365798061581203
C_gar_LG28	2439	12379580	0.26192928712521
C_gar_LG28	2440	12384114	0.0487994717224425
C_gar_LG28	2441	12386247	-0.134689822685879
C_gar_LG28	2442	12389059	-0.23137513018243
C_gar_LG28	2443	12393823	-0.315160977105373
C_gar_LG28	2444	12397218	-0.430637008176492
C_gar_LG28	2445	12398979	-0.419725642530693
C_gar_LG28	2446	12402953	-0.385283455635102
C_gar_LG28	2447	12405955	-0.309232873378057
C_gar_LG28	2448	12408599	-0.341549123128006
C_gar_LG28	2449	12414563	-0.241794398924086
C_gar_LG28	2450	12416725	-0.236657712896726
C_gar_LG28	2451	12420631	-0.309232873378057
C_gar_LG28	2452	12425473	-0.368861072343562
C_gar_LG28	2453	12431468	-0.360132894081165
C_gar_LG28	2454	12437193	-0.368039072630465
C_gar_LG28	2455	12440959	-0.354594394002151
C_gar_LG28	2456	12444748	-0.259524405446111
C_gar_LG28	2457	12450273	-0.354594394002151
C_gar_LG28	2458	12455495	-0.348931421946005
C_gar_LG28	2459	12457088	-0.27155792877566
C_gar_LG28	2460	12464167	0.00184408859316639
C_gar_LG28	2461	12467414	0.486016469687816
C_gar_LG28	2462	12470850	0.911538778828417
C_gar_LG28	2463	12474262	1.05387947623475
C_gar_LG28	2464	12476133	1.11841156736208
C_gar_LG28	2465	12478179	1.19909090802087
C_gar_LG28	2466	12481643	1.35897731754583
C_gar_LG28	2467	12485855	1.29449114047204
C_gar_LG28	2468	12490073	1.20526780159771
C_gar_LG28	2469	12492547	0.915636217566298
C_gar_LG28	2470	12496909	0.442400552467521
C_gar_LG28	2471	12499917	0.0434379289897034
C_gar_LG28	2472	12502383	-0.301637752923669
C_gar_LG28	2473	12506363	-0.33217319288494
C_gar_LG28	2474	12508850	-0.33217319288494
C_gar_LG28	2475	12510914	-0.357593652840006
C_gar_LG28	2476	12514065	-0.457689904688062
C_gar_LG28	2477	12517535	-0.49075171344967
C_gar_LG28	2478	12521193	-0.508162285694186
C_gar_LG28	2479	12524032	-0.453216927332488
C_gar_LG28	2480	12527669	-0.296996933071784
C_gar_LG28	2481	12531069	-0.179602987152755
C_gar_LG28	2482	12533913	-0.169254513328293
C_gar_LG28	2483	12536850	-0.169254513328293
C_gar_LG28	2484	12540377	-0.22065169451485
C_gar_LG28	2485	12543032	-0.164629162911285
C_gar_LG28	2486	12545742	-0.195800470619719
C_gar_LG28	2487	12547198	-0.237318766565608
C_gar_LG28	2488	12549268	-0.286162814779437
C_gar_LG28	2489	12551328	-0.372637071681726
C_gar_LG28	2490	12553073	-0.624407291678734
C_gar_LG28	2491	12555943	-0.667658991046021
C_gar_LG28	2492	12557967	-0.680241954342824
C_gar_LG28	2493	12563188	-0.65267585579423
C_gar_LG28	2494	12570035	-0.508874198885764
C_gar_LG28	2495	12574315	0.168355489185659
C_gar_LG28	2496	12576275	1.14671675573028
C_gar_LG28	2497	12578432	1.19818959474296
C_gar_LG28	2498	12581313	1.4595681657122
C_gar_LG28	2499	12583935	-0.0931405054037362
C_gar_LG28	2500	12585448	-0.478463232324082
C_gar_LG28	2501	12587535	-0.703638850517276
C_gar_LG28	2502	12590160	-0.718211895172111
C_gar_LG28	2503	12593081	-0.66065662217562
C_gar_LG28	2504	12595242	-0.555851322752952
C_gar_LG28	2505	12598719	0.0871285136356962
C_gar_LG28	2506	12600879	1.07557041312176
C_gar_LG28	2507	12602453	1.04126066583047
C_gar_LG28	2508	12604933	0.998004570891553
C_gar_LG28	2509	12608815	-0.590700473921537
C_gar_LG28	2510	12611909	-0.613083175677369
C_gar_LG28	2511	12615146	-0.656129882207329
C_gar_LG28	2512	12618429	-0.660781711776572
C_gar_LG28	2513	12621390	-0.62855355008759
C_gar_LG28	2514	12623321	-0.515262795991486
C_gar_LG28	2515	12626100	-0.436194316511696
C_gar_LG28	2516	12630472	-0.365266637809058
C_gar_LG28	2517	12632205	-0.314523464466901
C_gar_LG28	2518	12637820	-0.245144368091734
C_gar_LG28	2519	12639794	-0.0177168765307751
C_gar_LG28	2520	12643407	0.011042987657796
C_gar_LG28	2521	12647778	0.0263113472519371
C_gar_LG28	2522	12650850	-0.221635111360837
C_gar_LG28	2523	12653972	-0.384823126927374
C_gar_LG28	2524	12656338	-0.478011295020936
C_gar_LG28	2525	12659748	-0.478011295020936
C_gar_LG28	2526	12660922	-0.36769025393224
C_gar_LG28	2527	12664107	-0.221113258510968
C_gar_LG28	2528	12666055	-0.157204357149303
C_gar_LG28	2529	12671027	0.172759944142683
C_gar_LG28	2530	12672953	0.125545698155418
C_gar_LG28	2531	12680439	0.106591224960445
C_gar_LG28	2532	12682677	-0.0519013227305062
C_gar_LG28	2533	12685016	-0.200747149320243
C_gar_LG28	2534	12686835	-0.340267670642629
C_gar_LG28	2535	12691867	-0.607718536495387
C_gar_LG28	2536	12696627	-0.648772497426443
C_gar_LG28	2537	12703020	-0.670307155743332
C_gar_LG28	2538	12707053	-0.675720353453938
C_gar_LG28	2539	12709898	-0.746165191611598
C_gar_LG28	2540	12713318	-0.764067816318443
C_gar_LG28	2541	12716864	-0.769247186084327
C_gar_LG28	2542	12720677	-0.739470966104847
C_gar_LG28	2543	12723875	-0.697668422825863
C_gar_LG28	2544	12726724	-0.658961049404625
C_gar_LG28	2545	12729438	-0.643302883513596
C_gar_LG28	2546	12731730	-0.418173035589206
C_gar_LG28	2547	12735543	-0.333701728582114
C_gar_LG28	2548	12738908	-0.209736427374124
C_gar_LG28	2549	12742035	-0.199573772325293
C_gar_LG28	2550	12745080	-0.215940665736456
C_gar_LG28	2551	12748498	-0.284258940975099
C_gar_LG28	2552	12751206	-0.464304852657088
C_gar_LG28	2553	12754847	-0.512170860642392
C_gar_LG28	2554	12761648	-0.577482194342788
C_gar_LG28	2555	12765745	-0.577482194342788
C_gar_LG28	2556	12769798	-0.518731138680594
C_gar_LG28	2557	12772776	-0.432794847270626
C_gar_LG28	2558	12774447	-0.352416969035352
C_gar_LG28	2559	12777345	-0.342331783349936
C_gar_LG28	2560	12779952	-0.414116319958347
C_gar_LG28	2561	12783582	-0.482543858922525
C_gar_LG28	2562	12786079	-0.583355054239562
C_gar_LG28	2563	12787588	-0.627061101844903
C_gar_LG28	2564	12792258	-0.661149657691712
C_gar_LG28	2565	12795234	-0.637496274367434
C_gar_LG28	2566	12797885	-0.548985578346491
C_gar_LG28	2567	12800414	-0.429569724917255
C_gar_LG28	2568	12806655	-0.448459813054763
C_gar_LG28	2569	12810260	-0.417327928952606
C_gar_LG28	2570	12814958	-0.535222987890171
C_gar_LG28	2571	12817632	-0.510026416869972
C_gar_LG28	2572	12820750	-0.510026416869972
C_gar_LG28	2573	12823725	-0.467042251458393
C_gar_LG28	2574	12825930	-0.434316397810597
C_gar_LG28	2575	12827608	-0.431795363012184
C_gar_LG28	2576	12830755	-0.403526368703338
C_gar_LG28	2577	12832542	-0.391852161902326
C_gar_LG28	2578	12834186	-0.471962456646716
C_gar_LG28	2579	12835761	-0.52140283989684
C_gar_LG28	2580	12837979	-0.55732596752612
C_gar_LG28	2581	12841183	-0.570893365589496
C_gar_LG28	2582	12847610	-0.620967886181865
C_gar_LG28	2583	12849508	-0.610319687449699
C_gar_LG28	2584	12851838	-0.60857182261288
C_gar_LG28	2585	12854643	-0.636009819266915
C_gar_LG28	2586	12859406	-0.612338410003968
C_gar_LG28	2587	12862025	-0.634225770463307
C_gar_LG28	2588	12864599	-0.238893317877337
C_gar_LG28	2589	12867031	-0.238893317877337
C_gar_LG28	2590	12869557	-0.22376094385898
C_gar_LG28	2591	12872164	-0.238893317877337
C_gar_LG28	2592	12878366	-0.136571841932437
C_gar_LG28	2593	12881069	-0.136571841932437
C_gar_LG28	2594	12883716	0.119842012831087
C_gar_LG28	2595	12886026	0.119664893046652
C_gar_LG28	2596	12888593	-0.236569775465534
C_gar_LG28	2597	12891435	-0.365684544477116
C_gar_LG28	2598	12895298	-0.368615910476203
C_gar_LG28	2599	12898211	-0.368615910476203
C_gar_LG28	2600	12901933	-0.236569775465534
C_gar_LG28	2601	12905081	-0.227997890056403
C_gar_LG28	2602	12914574	-0.262088793145948
C_gar_LG28	2603	12919086	-0.335544435451327
C_gar_LG28	2604	12922399	-0.277487312747588
C_gar_LG28	2605	12925763	-0.147383585593577
C_gar_LG28	2606	12926930	0.122521565168624
C_gar_LG28	2607	12933894	0.492610506637355
C_gar_LG28	2608	12942525	1.05214510934571
C_gar_LG28	2609	12944567	1.64704717611962
C_gar_LG28	2610	12950499	1.69232282644173
C_gar_LG28	2611	12953520	1.69232282644173
C_gar_LG28	2612	12956388	1.59730164054249
C_gar_LG28	2613	12958213	1.54578468060043
C_gar_LG28	2614	12961359	1.42315066029813
C_gar_LG28	2615	12965230	1.08611506850887
C_gar_LG28	2616	12968398	0.542900963670054
C_gar_LG28	2617	12971320	-0.542627480583055
C_gar_LG28	2618	12974565	-0.668274883171938
C_gar_LG28	2619	12976568	-0.709659348016587
C_gar_LG28	2620	12979084	-0.713195121025763
C_gar_LG28	2621	12982121	-0.692481984626814
C_gar_LG28	2622	12984537	-0.644217082161446
C_gar_LG28	2623	12987562	-0.65922859676405
C_gar_LG28	2624	12989988	-0.70551447910825
C_gar_LG28	2625	12992862	-0.698122345773369
C_gar_LG28	2626	12995123	-0.713219381790376
C_gar_LG28	2627	12998688	-0.713379299679924
C_gar_LG28	2628	13001793	-0.713379299679924
C_gar_LG28	2629	13003150	-0.694314900934149
C_gar_LG28	2630	13006688	-0.714470984704836
C_gar_LG28	2631	13010513	-0.690633447129372
C_gar_LG28	2632	13015503	-0.690633447129372
C_gar_LG28	2633	13017016	-0.678881492978087
C_gar_LG28	2634	13020406	-0.687201512681901
C_gar_LG28	2635	13023726	-0.719229503197508
C_gar_LG28	2636	13031083	-0.72886048445658
C_gar_LG28	2637	13035787	-0.738649508797406
C_gar_LG28	2638	13037649	-0.738649508797406
C_gar_LG28	2639	13039138	-0.768989406912376
C_gar_LG28	2640	13042707	-0.726792167298039
C_gar_LG28	2641	13047389	-0.710005046743003
C_gar_LG28	2642	13048894	-0.711982457869903
C_gar_LG28	2643	13054056	-0.682361769758732
C_gar_LG28	2644	13056544	-0.707258617975898
C_gar_LG28	2645	13057924	-0.718646037292619
C_gar_LG28	2646	13063418	-0.718646037292619
C_gar_LG28	2647	13066673	-0.70868466081382
C_gar_LG28	2648	13071433	-0.65198634765479
C_gar_LG28	2649	13074343	-0.316546700299946
C_gar_LG28	2650	13081009	-0.316546700299946
C_gar_LG28	2651	13083150	-0.305310303429855
C_gar_LG28	2652	13087223	-0.731967647702934
C_gar_LG28	2653	13091437	-0.732909647678966
C_gar_LG28	2654	13096648	-0.727008771215365
C_gar_LG28	2655	13099647	-0.727008771215365
C_gar_LG28	2656	13101623	-0.727008771215365
C_gar_LG28	2657	13105492	-0.724901288297465
C_gar_LG28	2658	13107406	-0.612145307846988
C_gar_LG28	2659	13114185	-0.369694573828133
C_gar_LG28	2660	13116686	-0.370923840532944
C_gar_LG28	2661	13118491	-0.381297105937454
C_gar_LG28	2662	13120813	-0.734942511930001
C_gar_LG28	2663	13123267	-0.761568786542421
C_gar_LG28	2664	13124487	-0.77792421322237
C_gar_LG28	2665	13126680	-0.795280746801507
C_gar_LG28	2666	13129844	-0.795280746801507
C_gar_LG28	2667	13135068	-0.794981461613064
C_gar_LG28	2668	13139740	-0.782734002750922
C_gar_LG28	2669	13143450	-0.779998606223134
C_gar_LG28	2670	13146190	-0.753794050268418
C_gar_LG28	2671	13152064	-0.74305016526391
C_gar_LG28	2672	13158675	-0.73453065153445
C_gar_LG28	2673	13162564	-0.736580211052158
C_gar_LG28	2674	13165932	-0.759607566742984
C_gar_LG28	2675	13167479	-0.770241008797708
C_gar_LG28	2676	13169973	-0.770241008797708
C_gar_LG28	2677	13172174	-0.764917365124324
C_gar_LG28	2678	13175160	-0.762911410742974
C_gar_LG28	2679	13178642	-0.764917365124324
C_gar_LG28	2680	13182465	-0.768191476094818
C_gar_LG28	2681	13187579	-0.772865630450595
C_gar_LG28	2682	13189282	-0.773223778495242
C_gar_LG28	2683	13192336	-0.772865630450595
C_gar_LG28	2684	13195470	-0.769797543116057
C_gar_LG28	2685	13197681	-0.762911410742974
C_gar_LG28	2686	13200202	-0.710287478583621
C_gar_LG28	2687	13202952	-0.0394943268676761
C_gar_LG28	2688	13206274	0.876900876891764
C_gar_LG28	2689	13210142	2.20213916026274
C_gar_LG28	2690	13213489	2.38447663997719
C_gar_LG28	2691	13216425	2.54281117606802
C_gar_LG28	2692	13220477	2.59804932853041
C_gar_LG28	2693	13222073	2.57691150359965
C_gar_LG28	2694	13224565	2.15082427277454
C_gar_LG28	2695	13228187	1.98351170074759
C_gar_LG28	2696	13229485	1.59745035637254
C_gar_LG28	2697	13232547	0.799654068124955
C_gar_LG28	2698	13234912	0.169810697434179
C_gar_LG28	2699	13237937	0.117703716509406
C_gar_LG28	2700	13241089	-0.0685723328407164
C_gar_LG28	2701	13244811	-0.0815943373364501
C_gar_LG28	2702	13247668	-0.159820663272247
C_gar_LG28	2703	13249720	-0.212681628637152
C_gar_LG28	2704	13251716	-0.160835374872432
C_gar_LG28	2705	13253542	0.282567222652838
C_gar_LG28	2706	13255221	0.870363532173646
C_gar_LG28	2707	13256899	1.18689232444852
C_gar_LG28	2708	13258859	1.39056106301402
C_gar_LG28	2709	13260859	1.93380462179268
C_gar_LG28	2710	13263443	1.72417376266729
C_gar_LG28	2711	13269622	1.72417376266729
C_gar_LG28	2712	13272395	1.31814919311989
C_gar_LG28	2713	13278880	1.07584326635434
C_gar_LG28	2714	13281448	0.424337456101551
C_gar_LG28	2715	13283111	-0.100000017765713
C_gar_LG28	2716	13285642	-0.562818861672998
C_gar_LG28	2717	13289617	-0.520667755503516
C_gar_LG28	2718	13292875	-0.505177603995496
C_gar_LG28	2719	13294947	-0.240467745962524
C_gar_LG28	2720	13296730	-0.319369202192003
C_gar_LG28	2721	13297771	-0.321276287147576
C_gar_LG28	2722	13300429	-0.598458870512939
C_gar_LG28	2723	13301836	-0.669284875540286
C_gar_LG28	2724	13303575	-0.671762552459773
C_gar_LG28	2725	13308034	-0.635879699082645
C_gar_LG28	2726	13311546	-0.664966038204059
C_gar_LG28	2727	13315708	-0.607778788685294
C_gar_LG28	2728	13317837	-0.45511356664428
C_gar_LG28	2729	13321308	-0.385994209998037
C_gar_LG28	2730	13323431	0.357254243248396
C_gar_LG28	2731	13325576	0.438989381040824
C_gar_LG28	2732	13328994	0.46806919332344
C_gar_LG28	2733	13330457	0.472213628789493
C_gar_LG28	2734	13332984	0.475105787924966
C_gar_LG28	2735	13335816	0.312171839525985
C_gar_LG28	2736	13337374	0.0579111759851384
C_gar_LG28	2737	13342090	-0.198590016334852
C_gar_LG28	2738	13344635	-0.445038794792067
C_gar_LG28	2739	13348014	-0.34753722461175
C_gar_LG28	2740	13350062	-0.156397898511315
C_gar_LG28	2741	13353196	-0.357270658120074
C_gar_LG28	2742	13358732	-0.522976302099991
C_gar_LG28	2743	13366323	-0.57629089834762
C_gar_LG28	2744	13369144	-0.582890173188298
C_gar_LG28	2745	13371794	-0.57629089834762
C_gar_LG28	2746	13379983	-0.544767978016224
C_gar_LG28	2747	13382058	-0.271837132504692
C_gar_LG28	2748	13383669	0.0398284253731735
C_gar_LG28	2749	13386812	0.172941459990143
C_gar_LG28	2750	13391432	0.231577350006113
C_gar_LG28	2751	13394100	-0.196393492785338
C_gar_LG28	2752	13397546	-0.256811083775297
C_gar_LG28	2753	13399687	-0.256811083775297
C_gar_LG28	2754	13405810	-0.109424332575064
C_gar_LG28	2755	13408075	0.0426924796142208
C_gar_LG28	2756	13412598	0.108313598092163
C_gar_LG28	2757	13415766	-0.0496621229391629
C_gar_LG28	2758	13417597	-0.406487073725228
